DATAFLOW,freq,sex,wstatus,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2008,1.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2009,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2010,1.3,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2011,0.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2012,0.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2013,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2014,0.6,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2015,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2016,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2017,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2018,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2019,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HR,2020,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2005,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2006,2.7,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2007,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2008,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2009,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2010,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2011,2.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2012,1.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2013,1.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2014,2.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2015,3.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2016,3.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2017,3.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2018,2.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2019,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,HU,2020,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2005,4.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2006,4.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2007,4.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2008,3.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2009,3.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2010,3.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2011,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2012,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2013,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2014,1.2,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2015,1.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2016,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2017,,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2018,1.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2019,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IE,2020,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2005,15.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2006,16.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2007,14.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2008,18.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2009,12.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2010,12.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2011,12.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2012,12.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2013,13.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2014,10.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2015,9.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2016,13.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2017,10.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2018,10.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2019,8.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IS,2020,7.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2005,7.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2006,6.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2007,6.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2008,6.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2009,5.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2010,4.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2011,4.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2012,4.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2013,3.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2014,2.8,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2015,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2016,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2017,2.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2018,3.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2019,3.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,IT,2020,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2005,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2006,,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2007,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2008,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2009,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2010,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2011,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2012,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2013,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2014,,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2015,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2016,1.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2017,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2018,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2019,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LT,2020,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2005,5.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2006,5.3,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2007,5.1,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2008,5.3,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2009,2.8,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2010,3.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2011,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2012,2.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2013,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2014,,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2015,4.7,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2016,2.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2017,2.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2018,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2019,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LU,2020,2.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2005,5.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2006,4.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2007,3.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2008,4.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2009,3.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2010,2.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2011,2.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2012,1.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2013,2.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2014,,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2015,2.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2016,2.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2017,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2018,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2019,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,LV,2020,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2011,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2012,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2013,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2014,,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2015,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2016,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2017,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2018,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,ME,2019,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2006,2.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2007,2.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2008,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2009,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2010,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2011,1.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2012,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2013,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2014,2.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2015,1.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2016,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2017,0.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2018,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2019,1.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MK,2020,0.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2005,18.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2006,20.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2007,18.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2008,16.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2009,12.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2010,10.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2011,10.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2012,8.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2013,11.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2014,12.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2015,9.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2016,8.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2017,8.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2018,11.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2019,9.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,MT,2020,9.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2005,6.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2006,6.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2007,5.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2008,5.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2009,5.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2010,4.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2011,4.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2012,4.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2013,3.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2014,3.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2015,3.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2016,3.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2017,2.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2018,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2019,3.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NL,2020,2.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2006,9.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2007,10.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2008,9.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2009,9.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2010,9.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2011,8.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2012,8.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2013,7.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2014,6.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2015,4.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2016,5.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2017,5.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2018,4.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2019,4.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,NO,2020,5.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2005,0.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2006,0.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2007,0.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2008,0.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2009,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2010,0.7,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2011,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2012,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2013,0.5,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2014,0.5,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2015,0.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2016,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2017,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2018,0.8,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2019,0.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PL,2020,0.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2005,21.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2006,22.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2007,20.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2008,19.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2009,16.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2010,14.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2011,9.8,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2012,7.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2013,7.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2014,6.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2015,5.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2016,4.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2017,5.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2018,5.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2019,4.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,PT,2020,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2005,7.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2006,7.7,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2007,7.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2008,6.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2009,7.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2010,7.7,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2011,6.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2012,7.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2013,6.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2014,6.5,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2015,6.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2016,5.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2017,6.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2018,5.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2019,5.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RO,2020,5.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2010,1.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2011,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2012,1.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2013,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2014,1.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2015,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2016,1.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2017,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2018,1.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2019,1.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,RS,2020,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2005,5.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2006,3.5,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2007,3.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2008,3.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2009,2.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2010,2.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2011,2.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2012,2.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2013,2.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2014,2.8,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2015,3.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2016,3.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2017,3.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2018,2.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2019,2.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SE,2020,2.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2005,0.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2006,1.2,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2007,0.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2008,1.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2009,1.3,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2010,1.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,EMP,Y18-24,PC,SI,2011,,u
